,accession,gene_symbol,pred_prob,raw_prob,soft_label,hard_label,mRNA
14354,Q8TDT2,GPR152,0.17487478,0.0,0.122054523,0.0,0.534509079
14355,Q8TDU6,GPBAR1,0.18133877,0.0,0.102088367,0.0,1.818516027
14356,Q8TDU9,RXFP4,0.110619,0.0,0.255623044,0.0,0.770393287
14357,Q8TDV0,GPR151,0.09525972,0.0,0.210787353,0.0,0.0
14358,Q8TDX5,ACMSD,0.22117463,0.0,0.187961317,0.0,0.031326037
14359,Q8TDX6,CSGALNACT1,0.11645286,0.0,0.213055811,0.0,0.071518371
14360,Q8TE02,ELP5,0.28468323,0.0,0.202082745,0.0,2.705941373
14361,Q8TE54,SLC26A7,0.14467879,0.0,0.136678284,0.0,0.003559276
14362,Q8TE56,ADAMTS17,0.14416333,0.0,0.449061726,,0.008135676
14363,Q8TE57,ADAMTS16,0.15738387,0.0,0.395227674,,0.018516128
14364,Q8TE67,EPS8L3,0.21305,0.0,0.531377018,,5.850346233
14365,Q8TE77,SSH3,0.37296554,0.0,0.760771724,1.0,4.215440713
14366,Q8TEA1,NSUN6,0.28061813,0.0,0.19658635,0.0,1.004366552
14367,Q8TEA7,TBCK,0.1128127,0.0,0.697411227,,0.419283954
14368,Q8TEB1,DCAF11,0.31990305,0.0,0.636942583,,4.092413166
14369,Q8TEB7,RNF128,0.16344306,0.0,0.333321959,,2.717888658
14370,Q8TEB9,RHBDD1,0.35832497,0.0,0.703331524,1.0,0.918133671
14371,Q8TED1,GPX8,0.29438886,0.0,0.450466391,,1.076404211
14372,Q8TED9,AFAP1L1,0.20478994,0.0,0.449652807,,0.018570209
14373,Q8TEH3,DENND1A,0.3583688,0.0,0.458816241,,0.839077226
14374,Q8TEW6,DOK4,0.1128127,0.0,0.065707836,0.0,4.609897394
14375,Q8TEW8,PARD3B,0.1128127,0.0,0.467919405,,0.030817385
14376,Q8TEZ7,PAQR8,0.16551694,0.0,0.355833184,,1.734383197
14377,Q8TF09,DYNLRB2,0.1128127,0.0,0.782929464,1.0,0.032832698
14378,Q8TF30,WHAMM,0.36732548,0.0,0.370878794,,2.544476678
14379,Q8TF47,ZFP90,0.15078296,0.0,0.271772117,0.0,1.760114033
14380,Q8TF63,DCANP1,0.110658646,0.0,0.178072662,0.0,0.0
14381,Q8TF65,GIPC2,0.14100166,0.0,0.543033176,,1.225737596
14382,Q8TF71,SLC16A10,0.105167694,0.0,0.317140822,,0.421555456
14383,Q8TF74,WIPF2,0.40321565,0.0,0.651771735,,3.01822184
14384,Q8WTQ1,DEFB104A; DEFB104B,0.09272737,0.0,0.041236115,0.0,0.0
14385,Q8WTR2,DUSP19,0.24597594,0.0,0.243405812,0.0,0.406663729
14386,Q8WTR7,ZNF473,0.18832907,0.0,0.170108286,0.0,2.49406142
14387,Q8WTS1,ABHD5,0.1128127,0.0,0.58528441,,1.445670003
14388,Q8WTT0,CLEC4C,0.16660817,0.0,0.396360794,,0.405118047
14389,Q8WTU0,DDI1,0.27328342,0.0,0.386785633,,0.0
14390,Q8WTV0,SCARB1,0.23764797,0.0,0.664966368,,2.908038785
14391,Q8WTV1,THAP3,0.19561563,0.0,0.14974034,0.0,2.465030429
14392,Q8WTW4,NPRL2,0.31552055,0.0,0.2356145,0.0,4.521937052
14393,Q8WTX7,CASTOR1,0.28206527,0.0,0.623289508,,2.127208516
14394,Q8WTX9,ZDHHC1,0.17479953,0.0,0.190749914,0.0,2.953914477
14395,Q8WU03,GLYATL2,0.16793096,0.0,0.093142693,0.0,0.004783217
14396,Q8WU08,STK32A,0.20509431,0.0,0.381312838,,0.059774455
14397,Q8WU10,PYROXD1,0.33411938,0.0,0.511622699,,2.113833733
14398,Q8WU17,RNF139,0.23405989,0.0,0.240023261,0.0,3.533622809
14399,Q8WU66,TSPEAR,0.18542029,0.0,0.263686075,0.0,0.0
14400,Q8WU67,ABHD3,0.23164156,0.0,0.439095232,,2.356241339
14401,Q8WU90,ZC3H15,0.43197855,0.0,0.99290996,1.0,3.795953862
14402,Q8WUA8,TSKU,0.20853974,0.0,0.341934212,,2.908148214
14403,Q8WUE5,CT55,0.21085393,0.0,0.061699155,0.0,0.127358723
14404,Q8WUG5,SLC22A17,0.13579561,0.0,0.318306301,,0.624123721
14405,Q8WUI4,HDAC7,0.3171091,0.0,0.562223604,,3.408867338
14406,Q8WUK0,PTPMT1,0.34638134,0.0,0.47320297,,3.461549381
14407,Q8WUM9,SLC20A1,0.26201898,0.0,0.188408974,0.0,4.83879152
14408,Q8WUU4,ZNF296,0.13700946,0.0,0.145921724,0.0,3.744389473
14409,Q8WUU8,TMEM174,0.107149035,0.0,0.103298353,0.0,0.159125742
14410,Q8WUX1,SLC38A5,0.16886933,0.0,0.066872749,0.0,3.587584851
14411,Q8WV16,DCAF4,0.18061368,0.0,0.373804696,,1.949516608
14412,Q8WV19,SFT2D1,0.2537094,0.0,0.128162657,0.0,2.932953483
14413,Q8WV22,NSMCE1,0.29384768,0.0,0.672464298,,2.559681839
14414,Q8WV24,PHLDA1,0.15738837,0.0,0.168431757,0.0,6.379477589
14415,Q8WV37,ZNF480,0.22128005,0.0,0.555874351,,2.217947352
14416,Q8WV44,TRIM41,0.20667255,0.0,0.506827565,,3.999610094
14417,Q8WV74,NUDT8,0.28872755,0.0,0.229726203,0.0,4.61123534
14418,Q8WV92,MITD1,0.2862724,0.0,0.329139374,,2.684805312
14419,Q8WV99,ZFAND2B,0.33106515,0.0,0.250604444,0.0,2.935330049
14420,Q8WVB3,HEXD,0.24964912,0.0,0.482891084,,2.360408897
14421,Q8WVC0,LEO1,0.3617001,0.0,0.320883308,,2.645036581
14422,Q8WVD3,RNF138,0.33946714,0.0,0.162658988,0.0,2.581159102
14423,Q8WVE7,TMEM170A,0.15180957,0.0,0.032780651,0.0,3.094278015
14424,Q8WVJ9,TWIST2,0.1526916,0.0,0.108215402,0.0,0.072636145
14425,Q8WVK2,SNRNP27,0.46811795,0.0,0.189307701,0.0,3.551601775
14426,Q8WVK7,SKA2,0.20949595,0.0,0.0,0.0,2.314442148
14427,Q8WVM7,STAG1,0.31783602,0.0,0.951089875,1.0,0.842870031
14428,Q8WVN6,SECTM1,0.20528458,0.0,0.42828929,,2.491773066
14429,Q8WVP7,LMBR1,0.1302102,0.0,0.37314239,,1.362640347
14430,Q8WVV4,POF1B,0.1128127,0.0,0.776721362,1.0,2.651014195
14431,Q8WVX3,C4orf3,0.26051655,0.0,0.151889874,0.0,4.396008369
14432,Q8WVZ1,ZDHHC19,0.14722821,0.0,0.073506086,0.0,0.023765857
14433,Q8WW34,TMEM239,0.1128127,0.0,0.163973699,0.0,0.0
14434,Q8WW38,ZFPM2,0.17956847,0.0,0.341232291,,0.004423811
14435,Q8WW43,APH1B,0.297958,0.0,0.039873255,0.0,0.901341946
14436,Q8WWA0,ITLN1,0.18632737,0.0,0.470538475,,1.144571277
14437,Q8WWB3,DYDC1,0.2376486,0.0,0.248268477,0.0,0.0
14438,Q8WWB5,PIH1D2,0.26697046,0.0,0.31242476,,1.01685269
14439,Q8WWG9,KCNE4,0.13147983,0.0,0.200385527,0.0,0.002297808
14440,Q8WWH4,ASZ1,0.23660962,0.0,0.373634478,,0.0
14441,Q8WWH5,TRUB1,0.32665896,0.0,0.447475291,,1.739426731
14442,Q8WWL2,SPIRE2,0.34494603,0.0,0.36066563,,3.113845866
14443,Q8WWM9,CYGB,0.23866682,0.0,0.255630959,0.0,0.068223589
14444,Q8WWN9,IPCEF1,0.1128127,0.0,0.241640482,0.0,0.098104813
14445,Q8WWR8,NEU4,0.2262083,0.0,0.323346624,,0.0
14446,Q8WWT9,SLC13A3,0.16753851,0.0,0.151507425,0.0,0.018420196
14447,Q8WWU5,TCP11,0.1128127,0.0,0.586509901,,0.043111863
14448,Q8WWV3,RTN4IP1,0.3874301,0.0,0.604159498,,0.965671164
14449,Q8WWX8,SLC5A11,0.12874158,0.0,0.334399867,,0.035163078
14450,Q8WWX9,SELENOM,0.22249298,0.0,0.430171074,,3.127279639
14451,Q8WWY6,MBD3L1,0.18558656,0.0,0.070487855,0.0,0.0
14452,Q8WWZ1,IL1F10,0.11131867,0.0,0.113465132,0.0,0.0
14453,Q8WWZ3,EDARADD,0.2546241,0.0,0.241637509,0.0,0.00434012
14454,Q8WX92,NELFB,0.35905483,0.0,0.990728458,1.0,4.167274208
14455,Q8WXA8,HTR3C,0.10639125,0.0,0.121819522,0.0,0.084534563
14456,Q8WXC3,PYDC1,0.37863126,0.0,0.0,0.0,0.0
14457,Q8WXC6,COPS9,0.1128127,0.0,0.257280512,0.0,3.521451705
14458,Q8WXD2,SCG3,0.17506503,0.0,0.26156806,0.0,0.0
14459,Q8WXD5,GEMIN6,0.43464082,0.0,0.375051427,,2.192707272
14460,Q8WXE1,ATRIP,0.29492456,0.0,0.849340574,1.0,0.722886062
14461,Q8WXE9,STON2,0.2731277,0.0,0.261448553,0.0,0.722634641
14462,Q8WXF3,RLN3,0.08777897,0.0,0.030152091,0.0,0.094253459
14463,Q8WXF7,ATL1,0.38169056,0.0,0.700427143,1.0,0.094769046
14464,Q8WXF8,DEDD2,0.1128127,0.0,0.570624741,,3.983331676
14465,Q8WXG1,RSAD2,0.25267875,0.0,0.35950465,,0.633963956
14466,Q8WXG8,S100Z,0.2897352,0.0,0.136851706,0.0,0.054802875
14467,Q8WXH2,JPH3,0.17759359,0.0,0.160745711,0.0,0.006959592
14468,Q8WXI3,ASB10,0.2122002,0.0,0.282581433,0.0,0.0
14469,Q8WXI4,ACOT11,0.20953676,0.0,0.262212749,0.0,2.089625925
14470,Q8WXI8,CLEC4D,0.20033568,0.0,0.080080669,0.0,0.752329651
14471,Q8WXK1,ASB15,0.20732617,0.0,0.343841843,,0.0
14472,Q8WXK4,ASB12,0.23951277,0.0,0.142420345,0.0,0.273597556
14473,Q8WY21,SORCS1,0.26149452,0.0,0.401654256,,0.0
14474,Q8WY41,NANOS1,0.14852451,0.0,0.199932799,0.0,0.952152192
14475,Q8WY98,TMEM234,0.13086525,0.0,0.164239516,0.0,3.152265025
14476,Q8WYA6,CTNNBL1,0.47581846,0.0,0.992785489,1.0,1.588093915
14477,Q8WYH8,ING5,0.1128127,0.0,0.046960866,0.0,2.502966707
14478,Q8WYK2,JDP2,0.19685096,0.0,0.114041509,0.0,1.622757022
14479,Q8WYQ3,CHCHD10,0.1128127,0.0,0.030819076,0.0,0.814721324
14480,Q8WYR1,PIK3R5,0.29920128,0.0,0.418034717,,1.699580493
14481,Q8WYR4,RSPH1,0.19404195,0.0,0.179598484,0.0,2.371272494
14482,Q8WZ04,TOMT,0.20768693,0.0,0.161969589,0.0,0.0
14483,Q8WZ19,KCTD13,0.23240499,0.0,0.367784659,,3.124941384
14484,Q8WZ42,TTN,0.3219825,0.0,0.0,0.0,0.037893693
14485,Q8WZ75,ROBO4,0.15969092,0.0,0.314044319,,0.18599041
14486,Q92185,ST8SIA1,0.13393274,0.0,0.333330601,,0.008970502
14487,Q92186,ST8SIA2,0.18478489,0.0,0.211223983,0.0,0.0
14488,Q92187,ST8SIA4,0.14576855,0.0,0.225089144,0.0,0.549907558
14489,Q92482,AQP3,0.24252063,0.0,0.124453201,0.0,5.023129323
14490,Q92484,SMPDL3A,0.1384011,0.0,0.660749173,,2.392593605
14491,Q92485,SMPDL3B,0.19844925,0.0,0.539338878,,2.081610502
14492,Q92496,CFHR4,0.16157869,0.0,0.359132474,,0.010867811
14493,Q92503,SEC14L1,0.24801284,0.0,0.617873665,,1.574003583
14494,Q92504,SLC39A7,0.32033914,0.0,0.282959953,0.0,0.150763847
14495,Q92506,HSD17B8,0.28374007,0.0,0.508823079,,0.0
14496,Q92519,TRIB2,0.29326594,0.0,0.333693484,,5.197270448
14497,Q92521,PIGB,0.24131052,0.0,0.494953268,,1.565753778
14498,Q92535,PIGC,0.22851355,0.0,0.0,0.0,1.62495604
14499,Q92536,SLC7A6,0.18831371,0.0,0.490083061,,3.183253439
14500,Q92537,SUSD6,0.19462876,0.0,0.566232176,,1.776317054
14501,Q92539,LPIN2,0.22572233,0.0,0.722514845,1.0,2.461799859
14502,Q92540,SMG7,0.42973128,0.0,0.180670431,0.0,3.030436976
14503,Q92541,RTF1,0.3910947,0.0,0.640518632,,3.072284875
14504,Q92544,TM9SF4,0.32655624,0.0,0.794776621,1.0,3.186066775
14505,Q92551,IP6K1,0.24718426,0.0,0.431916554,,1.75193295
14506,Q92552,MRPS27,0.2935432,0.0,0.999718227,1.0,1.92013657
14507,Q92564,DCUN1D4,0.22498119,0.0,0.504684174,,1.41924943
14508,Q92567,FAM168A,0.22090636,0.0,0.269662348,0.0,1.101678161
14509,Q92572,AP3S1,0.43738443,0.0,0.713446336,1.0,2.791894076
14510,Q92581,SLC9A6,0.19428858,0.0,0.260438781,0.0,1.607381468
14511,Q92583,CCL17,0.17633276,0.0,0.045496864,0.0,0.189321996
14512,Q92600,CNOT9,0.1128127,0.0,0.998734082,1.0,3.456936173
14513,Q92629,SGCD,0.19645597,0.0,0.257214304,0.0,0.000374712
14514,Q92633,LPAR1,0.15010461,0.0,0.330331762,,0.051580213
14515,Q92636,NSMAF,0.3136879,0.0,0.19096233,0.0,2.16191898
14516,Q92667,AKAP1,0.39980218,0.0,0.832539424,1.0,3.9812667
14517,Q92681,RSC1A1,0.23309529,0.0,0.391272034,,0.0
14518,Q92685,ALG3,0.24622746,0.0,0.795505205,1.0,5.241085694
14519,Q92696,RABGGTA,0.377102,0.0,0.881879562,1.0,4.386580484
14520,Q92729,PTPRU,0.18178931,0.0,0.293200439,0.0,0.308450711
14521,Q92733,PRCC,0.34162793,0.0,0.613886745,,3.113154029
14522,Q92737,RASL10A,0.32537436,0.0,0.195844482,0.0,2.248759211
14523,Q92743,HTRA1,0.31372285,0.0,0.436320106,,0.77737088
14524,Q92748,THRSP,0.1491838,0.0,0.120972939,0.0,0.0
14525,Q92759,GTF2H4,0.28696287,0.0,0.899628829,1.0,0.0
14526,Q92765,FRZB,0.13357899,0.0,0.0,0.0,0.019962857
14527,Q92772,CDKL2,0.1128127,0.0,0.1174721,0.0,0.036544242
14528,Q92781,RDH5,0.1575634,0.0,0.314384016,,2.095955963
14529,Q92785,DPF2,0.1128127,0.0,0.866261659,1.0,2.959284835
14530,Q92791,P3H4,0.19211428,0.0,0.184808414,0.0,4.08621576
14531,Q92796,DLG3,0.28470033,0.0,0.511918819,,3.106789178
14532,Q92800,EZH1,0.28118965,0.0,0.686870766,,2.358768716
14533,Q92813,DIO2,0.1128127,0.0,0.114263083,0.0,0.001766534
14534,Q92824,PCSK5,0.2089519,0.0,0.422201911,,0.987616073
14535,Q92826,HOXB13,0.15605032,0.0,0.147395903,0.0,2.929366258
14536,Q92833,JARID2,0.3233246,0.0,0.304337512,,1.0490584
14537,Q92834,RPGR,0.1128127,0.0,0.7162861,1.0,2.216502858
14538,Q92837,FRAT1,0.15105207,0.0,0.400780528,,3.712213174
14539,Q92838,EDA,0.13332129,0.0,0.393368555,,0.048834199
14540,Q92839,HAS1,0.2734894,0.0,0.339600164,,0.7626408
14541,Q92843,BCL2L2,0.28574196,0.0,0.62514528,,3.501911565
14542,Q92844,TANK,0.1128127,0.0,0.509299656,,1.412291339
14543,Q92845,KIFAP3,0.31875375,0.0,0.608440713,,0.804476824
14544,Q92847,GHSR,0.12259723,0.0,0.151049176,0.0,0.122430571
14545,Q92858,ATOH1,0.14464436,0.0,0.231955675,0.0,1.469424072
14546,Q92871,PMM1,0.38659322,0.0,0.041923297,0.0,2.781517484
14547,Q92874,DNASE1L2,0.18168323,0.0,0.24659335,0.0,2.118596964
14548,Q92879,CELF1,0.1128127,0.0,0.820744722,1.0,3.128562337
14549,Q92890,UFD1,0.4170653,0.0,0.648677383,,4.098153079
14550,Q92901,RPL3L,0.32479492,0.0,0.142676064,0.0,0.138055982
14551,Q92902,HPS1,0.32336387,0.0,0.4004248,,3.210440165
14552,Q92903,CDS1,0.21442184,0.0,0.84226634,1.0,1.911709521
14553,Q92904,DAZL,0.29517123,0.0,0.2272399,0.0,0.0
14554,Q92905,COPS5,0.44266397,0.0,0.77623839,1.0,2.99559042
14555,Q92911,SLC5A5,0.15739836,0.0,0.149762597,0.0,0.663292712
14556,Q92913,FGF13,0.1128127,0.0,0.252379599,0.0,0.002761962
14557,Q92915,FGF14,0.1514948,0.0,0.290045942,0.0,0.0
14558,Q92934,BAD,0.37043393,0.0,0.534513094,,2.737591999
14559,Q92935,EXTL1,0.13471462,0.0,0.261544328,0.0,0.0
14560,Q92949,FOXJ1,0.14810546,0.0,0.157392141,0.0,3.538507872
14561,Q92956,TNFRSF14,0.24878617,0.0,0.443289369,,0.066764526
14562,Q92959,SLCO2A1,0.13469206,0.0,0.183093652,0.0,0.466226642
14563,Q92963,RIT1,0.40021527,0.0,0.479137671,,3.661619398
14564,Q92968,PEX13,0.34235954,0.0,0.558777706,,2.884370649
14565,Q92982,NINJ1,0.176548,0.0,0.714265191,1.0,4.174378677
14566,Q92985,IRF7,0.28086737,0.0,0.17491801,0.0,0.0
14567,Q92988,DLX4,0.10740378,0.0,0.164087768,0.0,0.670253099
14568,Q92997,DVL3,0.31736076,0.0,0.580626896,,4.796780024
14569,Q93015,NAA80,0.3280406,0.0,0.267530963,0.0,3.793472407
14570,Q93034,CUL5,0.3209858,0.0,0.844174227,1.0,1.522236164
14571,Q93038,TNFRSF25,0.22535875,0.0,0.063244028,0.0,3.98762509
14572,Q93062,RBPMS,0.19740269,0.0,0.615431507,,1.520400406
14573,Q93070,ART4,0.2580925,0.0,0.295185868,0.0,0.0
14574,Q93088,BHMT,0.26913777,0.0,0.287002318,0.0,0.0
14575,Q93091,RNASE6,0.27579743,0.0,0.177642285,0.0,5.043469295
14576,Q93096,PTP4A1,0.1128127,0.0,0.164691191,0.0,3.279290964
14577,Q93097,WNT2B,0.1382516,0.0,0.206593219,0.0,0.574989193
14578,Q93099,HGD,0.25713798,0.0,0.705701868,1.0,1.766377812
14579,Q95460,MR1,0.31163576,0.0,0.305192419,,1.329444697
14580,Q969E2,SCAMP4,0.2630909,0.0,0.572339976,,3.766751774
14581,Q969E3,UCN3,0.092869356,0.0,0.043473601,0.0,0.0
14582,Q969F0,FATE1,0.11666556,0.0,0.056805191,0.0,0.045912051
14583,Q969F1,GTF3C6,0.22924842,0.0,0.431145241,,4.184181541
14584,Q969F2,NKD2,0.12559037,0.0,0.301581046,,0.0
14585,Q969F8,KISS1R,0.12130341,0.0,0.16832249,0.0,0.735043275
14586,Q969G2,LHX4,0.10565501,0.0,0.169321754,0.0,0.06027912
14587,Q969G5,CAVIN3,0.249475,0.0,0.17061007,0.0,5.812270465
14588,Q969G6,RFK,0.34973794,0.0,0.502093467,,4.022525276
14589,Q969H6,POP5,0.29020405,0.0,0.239884404,0.0,4.905297626
14590,Q969I6,SLC38A4,0.1128127,0.0,0.158600879,0.0,0.009895047
14591,Q969J3,BORCS5,0.32383063,0.0,0.442517396,,0.823621898
14592,Q969J5,IL22RA2,0.098229066,0.0,0.154703119,0.0,0.044117164
14593,Q969K3,RNF34,0.27207446,0.0,0.429925212,,2.810418603
14594,Q969K7,TMEM54,0.17254238,0.0,0.409753334,,5.042917018
14595,Q969L2,MAL2,0.20659454,0.0,0.18923946,0.0,3.691249699
14596,Q969L4,LSM10,0.33573914,0.0,0.102519844,0.0,4.251860102
14597,Q969M3,YIPF5,0.37052488,0.0,0.696546299,,3.510860097
14598,Q969P0,IGSF8,0.17177112,0.0,0.749176753,1.0,4.297984324
14599,Q969Q5,RAB24,0.39626125,0.0,0.34483979,,3.933174868
14600,Q969R8,ITFG2,0.34127307,0.0,0.245581363,0.0,2.29747084
14601,Q969S0,SLC35B4,0.13027693,0.0,0.140673763,0.0,2.458588801
14602,Q969S2,NEIL2,0.23754463,0.0,0.38465647,,2.907202945
14603,Q969S6,TMEM203,0.21649738,0.0,0.278605504,0.0,5.474567937
14604,Q969T4,UBE2E3,0.1128127,0.0,0.617343053,,1.621491405
14605,Q969T7,NT5C3B,0.2939109,0.0,0.117545562,0.0,3.073883685
14606,Q969U7,PSMG2,0.4367629,0.0,0.794975088,1.0,2.732046181
14607,Q969V4,TEKT1,0.18920805,0.0,0.307656549,,0.0
14608,Q969V5,MUL1,0.28572184,0.0,0.179291614,0.0,3.378555919
14609,Q969W0,SPTSSA,0.13761187,0.0,0.0,0.0,2.233954444
14610,Q969W1,ZDHHC16,0.28143108,0.0,0.080438665,0.0,3.475756304
14611,Q969W9,PMEPA1,0.2990856,0.0,0.398330685,,2.158683962
14612,Q969X0,RILPL2,0.3520426,0.0,0.281288638,0.0,2.717385974
14613,Q969X1,TMBIM1,0.33621812,0.0,0.761047204,1.0,4.715607426
14614,Q969X6,UTP4,0.3702062,0.0,0.769129758,1.0,1.240088638
14615,Q969Y2,GTPBP3,0.3123435,0.0,0.520082759,,4.234000872
14616,Q969Z4,RELT,0.23605247,0.0,0.138734098,0.0,4.092785269
14617,Q96A09,TENT5B,0.1723554,0.0,0.289297034,0.0,3.423698428
14618,Q96A11,GAL3ST3,0.1441083,0.0,0.091960389,0.0,0.0
14619,Q96A29,SLC35C1,0.16210862,0.0,0.146048638,0.0,4.370805047
14620,Q96A37,RNF166,0.2924966,0.0,0.023862627,0.0,3.584344318
14621,Q96A44,SPSB4,0.17212062,0.0,0.347621991,,0.0
14622,Q96A54,ADIPOR1,0.2547159,0.0,0.674803859,,4.407031977
14623,Q96A56,TP53INP1,0.23740113,0.0,0.263426167,0.0,1.647902192
14624,Q96A58,RERG,0.26162285,0.0,0.128404238,0.0,0.004180014
14625,Q96A59,MARVELD3,0.1128127,0.0,0.060186289,0.0,3.417593512
14626,Q96A70,AZIN2,0.1128127,0.0,0.676726055,,0.245079658
14627,Q96A83,COL26A1,0.19133529,0.0,0.235626055,0.0,0.035376552
14628,Q96AA3,RFT1,0.16071872,0.0,0.77426084,1.0,1.675894648
14629,Q96AC1,FERMT2,0.35232627,0.0,0.364178531,,0.132230215
14630,Q96AD5,PNPLA2,0.24096811,0.0,0.530451212,,5.658207432
14631,Q96AH0,NABP1,0.23293914,0.0,0.116978744,0.0,1.817254944
14632,Q96AJ9,VTI1A,0.37410837,0.0,0.906647441,1.0,0.898077112
14633,Q96AK3,APOBEC3D,0.34337926,0.0,0.505185197,,0.129496281
14634,Q96AN5,TMEM143,0.20425673,0.0,0.701823773,1.0,1.415642611
14635,Q96AP7,ESAM,0.18910417,0.0,0.478310797,,2.201523559
14636,Q96AQ7,CIDEC,0.17095143,0.0,0.145257955,0.0,1.181683902
14637,Q96AW1,VOPP1,0.18603203,0.0,0.165233607,0.0,1.834796144
14638,Q96AZ1,EEF1AKMT3,0.38745472,0.0,0.0,0.0,2.388160634
14639,Q96B02,UBE2W,0.1128127,0.0,0.216370422,0.0,0.879295405
14640,Q96B21,TMEM45B,0.13011065,0.0,0.165004875,0.0,2.449329035
14641,Q96B26,EXOSC8,0.36311987,0.0,0.357475169,,2.912258399
14642,Q96B36,AKT1S1,0.33898747,0.0,0.570292559,,5.304203721
14643,Q96B42,TMEM18,0.1128127,0.0,0.0,0.0,3.618920285
14644,Q96B86,RGMA,0.14421599,0.0,0.358892536,,0.024636286
14645,Q96B96,LDAF1,0.1128127,0.0,0.244824953,0.0,2.752741263
14646,Q96BD0,SLCO4A1,0.105763055,0.0,0.259721839,0.0,4.390158907
14647,Q96BD6,SPSB1,0.17993559,0.0,0.023846646,0.0,0.935793473
14648,Q96BD8,SKA1,0.22928347,0.0,0.29858051,0.0,0.051407645
14649,Q96BF3,TMIGD2,0.2709057,0.0,0.151161937,0.0,0.465819836
14650,Q96BI3,APH1A,0.31558457,0.0,0.789026975,1.0,6.007262826
14651,Q96BK5,PINX1,0.31563088,0.0,0.403996247,,1.521208318
14652,Q96BM1,ANKRD9,0.24012677,0.0,0.416404962,,3.739576486
14653,Q96BN2,TADA1,0.24660626,0.0,0.135842916,0.0,2.644509998
14654,Q96BP2,CHCHD1,0.24256478,0.0,0.276531704,0.0,5.330687699
14655,Q96BR1,SGK3,0.27157894,0.0,0.424380628,,0.239300706
14656,Q96BR6,ZNF669,0.14933854,0.0,0.36335618,,2.533132695
14657,Q96BS2,TESC,0.29677227,0.0,0.743582495,1.0,3.397454989
14658,Q96BT3,CENPT,0.1824594,0.0,0.351187333,,3.811939652
14659,Q96BW1,UPRT,0.3573272,0.0,0.285196036,0.0,0.576142335
14660,Q96BW9,TAMM41,0.21876796,0.0,0.645390128,,0.762415822
14661,Q96BY2,MOAP1,0.18901677,0.0,0.160986101,0.0,0.0
14662,Q96BZ8,LENG1,0.3892125,0.0,0.309988881,,0.0
14663,Q96BZ9,TBC1D20,0.33475354,0.0,0.810628183,1.0,2.896745274
14664,Q96C03,MIEF2,0.3217592,0.0,0.389169738,,2.180520087
14665,Q96C55,ZNF524,0.19014764,0.0,0.198637875,0.0,4.151012637
14666,Q96CA5,BIRC7,0.21537769,0.0,0.322468066,,3.485875183
14667,Q96CB9,NSUN4,0.26095712,0.0,0.201969529,0.0,2.678080549
14668,Q96CC6,RHBDF1,0.2290998,0.0,0.428345797,,4.581878743
14669,Q96CE8,TM4SF18,0.07712411,0.0,0.205111269,0.0,0.973934096
14670,Q96CF2,CHMP4C,0.5116894,0.0,0.566687979,,2.475324382
14671,Q96CG3,TIFA,0.2192089,0.0,0.206004097,0.0,2.220277812
14672,Q96CG8,CTHRC1,0.18247816,0.0,0.39205391,,0.162319537
14673,Q96CK0,ZNF653,0.17843081,0.0,0.427371595,,1.631597595
14674,Q96CM3,RPUSD4,0.307929,0.0,0.248688597,0.0,3.532021178
14675,Q96CP7,TLCD1,0.16547689,0.0,0.472062657,,3.623695995
14676,Q96CS2,HAUS1,0.33651602,0.0,0.262053172,0.0,2.89755315
14677,Q96CS7,PLEKHB2,0.2749639,0.0,0.100387878,0.0,1.435189793
14678,Q96CT7,CCDC124,0.41594923,0.0,0.9702886,1.0,4.810881
14679,Q96CU9,FOXRED1,0.32764584,0.0,0.573880876,,3.816987217
14680,Q96D03,DDIT4L,0.14872868,0.0,0.049855165,0.0,0.0
14681,Q96D05,FAM241B,0.16343726,0.0,0.851431351,1.0,2.36475801
14682,Q96D15,RCN3,0.41256452,0.0,0.98172409,1.0,3.08804065
14683,Q96D21,RASD2,0.27452946,0.0,0.280256293,0.0,0.305716966
14684,Q96D42,HAVCR1,0.1128127,0.0,0.30165938,,0.598884839
14685,Q96D59,RNF183,0.23579141,0.0,0.0,0.0,4.646933201
14686,Q96D98,EID2B,0.115205094,0.0,0.320263022,,1.738536667
14687,Q96DA6,DNAJC19,0.35653,0.0,0.628925605,,4.328490767
14688,Q96DB2,HDAC11,0.30590606,0.0,0.276822533,0.0,1.373147203
14689,Q96DB9,FXYD5,0.1128127,0.0,0.0,0.0,4.871299606
14690,Q96DC9,OTUB2,0.27689502,0.0,0.107205792,0.0,0.0
14691,Q96DE0,NUDT16,0.4161726,0.0,0.851734509,1.0,4.218077732
14692,Q96DF8,ESS2,0.36445975,0.0,0.480645965,,3.526141128
14693,Q96DG6,CMBL,0.2618584,0.0,0.623956964,,2.439775049
14694,Q96DM3,RMC1,0.28495792,0.0,0.262360737,0.0,2.882432456
14695,Q96DN0,ERP27,0.37563467,0.0,0.212496763,0.0,2.5638638
14696,Q96DN2,VWCE,0.20804547,0.0,0.223999099,0.0,0.486573431
14697,Q96DP5,MTFMT,0.31243005,0.0,0.661643553,,1.958218488
14698,Q96DR4,STARD4,0.18547522,0.0,0.217722683,0.0,2.039069499
14699,Q96DR5,BPIFA2,0.1670289,0.0,0.023352567,0.0,0.113198924
14700,Q96DR8,MUCL1,0.18898425,0.0,0.0,0.0,0.015290043
